id,name,picture_url,host_since,host_verifications,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,formatted_amenities,performance_score
48033252,The Third Room,https://a0.muscache.com/pictures/8a94f81f-d834-461f-9a10-5f3de7edfe8d.jpg,2017-06-12,"[""email"", ""phone""]",t,t,37.33839,-121.92657,Private room in home,Private room,1,1.0,1.0,,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Toaster"", ""Shared patio or balcony"", ""Fast wifi \u2013 243 Mbps"", ""Free parking on premises"", ""Fire extinguisher"", ""Laundromat nearby"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Dryer"", ""Mini fridge"", ""Coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Lock on bedroom door"", ""Ceiling fan"", ""Smoke alarm"", ""Dedicated workspace"", ""Mini fridge refrigerator"", ""Extra pillows and blankets"", ""Private entrance"", ""Free washer \u2013 In building"", ""Microwave"", ""Room-darkening shades""]",49.0,16,730,t,0,19,49,233,5,4.8,4.8,4.4,5.0,4.8,5.0,4.8,t,0.12,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",36.33
48036828,"Blueground | Santa Clara, parking, nr groceries",https://a0.muscache.com/pictures/prohost-api/Hosting-48036828/original/167b3698-4d98-4658-b9a8-2427e3de828f.jpeg,2016-12-16,"[""email"", ""phone"", ""work_email""]",t,t,37.4013047,-121.9542217,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,"[""Gym"", ""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Oven"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""High chair"", ""Heating"", ""Cooking basics"", ""Washer \u2013\u00a0In unit"", ""Paid parking on premises"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Wifi"", ""Dryer \u2013\u00a0In unit"", ""Coffee maker"", ""TV"", ""Refrigerator"", ""Crib"", ""Bathtub"", ""Hot water"", ""Patio or balcony"", ""Smoke alarm"", ""BBQ grill"", ""Air conditioning"", ""Dedicated workspace"", ""Dishwasher"", ""Pool"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",168.0,31,1125,t,0,0,15,290,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0.02,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Family Friendly""]",43.35
48040378,Suite Getaway with Kitchen,https://a0.muscache.com/pictures/509b48d1-7a1a-496c-bc3f-c3c9307a6540.jpg,2016-01-21,"[""email"", ""phone""]",t,t,37.35654,-122.01612,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,"[""Gym"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Breakfast"", ""Building staff"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Elevator"", ""Hot water"", ""Exterior security cameras on property"", ""Shared hot tub"", ""Smoke alarm"", ""Pool"", ""Air conditioning"", ""Dedicated workspace"", ""Self check-in"", ""Iron""]",149.0,1,180,t,8,8,8,148,15,4.47,4.47,4.53,4.87,4.73,4.73,4.47,f,0.32,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Family Friendly""]",55.28
48040655,Restful Suite with Kitchen,https://a0.muscache.com/pictures/9d76605c-e815-43e7-8e0a-7a2ba2ed57cd.jpg,2016-01-21,"[""email"", ""phone""]",t,t,37.35687,-122.0171,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,"[""Gym"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Breakfast"", ""Building staff"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Hot tub"", ""Elevator"", ""Hot water"", ""Smoke alarm"", ""Pool"", ""Air conditioning"", ""Dedicated workspace"", ""Self check-in"", ""Iron""]",199.0,1,180,t,8,8,8,148,66,4.79,4.79,4.77,4.79,4.91,4.82,4.73,f,1.45,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Family Friendly""]",67.38
48044096,"Separate Entrance, Modern New Suite with Bathroom",https://a0.muscache.com/pictures/miso/Hosting-48044096/original/b9573d76-50a5-49ea-9491-d2478d14b564.jpeg,2015-05-04,"[""email"", ""phone""]",t,t,37.27883,-122.03403,Private room in home,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Outdoor dining area"", ""Freezer"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Private patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Safe"", ""Fire pit"", ""Conditioner"", ""Shampoo"", ""Mini fridge"", ""Central air conditioning"", ""TV"", ""Refrigerator"", ""Portable fans"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Fast wifi \u2013 769 Mbps"", ""Free dryer \u2013 In building"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Shower gel"", ""Smart lock"", ""Ceiling fan"", ""Outdoor kitchen"", ""Paid resort access"", ""Smoke alarm"", ""BBQ grill"", ""Dedicated workspace"", ""Single level home"", ""Extra pillows and blankets"", ""Books and reading material"", ""Shared gym nearby"", ""Iron"", ""Self check-in"", ""Free washer \u2013 In building"", ""Microwave"", ""Clothing storage: walk-in closet and closet"", ""Room-darkening shades""]",79.0,28,1125,t,19,19,19,176,5,5.0,5.0,5.0,5.0,5.0,5.0,4.6,f,0.18,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Resort Access""]",65.28
48045106,Convenient & Peaceful Home:1BR 5mins to SJ Airport,https://a0.muscache.com/pictures/miso/Hosting-48045106/original/b40a5b21-2986-4e83-b047-687605f6b2d6.jpeg,2019-12-29,"[""email"", ""phone""]",t,t,37.34464,-121.92775,Entire home,Entire home/apt,2,1.0,1.0,2.0,"[""Bed linens"", ""KitchenAid gas stove"", ""Washer"", ""Long term stays allowed"", ""Cleaning products"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Babysitter recommendations"", ""Freezer"", ""Private patio or balcony"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Safe"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Lockbox"", ""Microwave"", ""Coffee maker"", ""Central air conditioning"", ""Refrigerator"", ""Portable fans"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Hot water"", ""Board games"", ""Baking sheet"", ""Outdoor furniture"", ""Shower gel"", ""Ceiling fan"", ""Smoke alarm"", ""BBQ grill"", ""Piano"", ""Dedicated workspace"", ""Dishwasher"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Dove body soap"", ""Clothing storage: walk-in closet and closet""]",147.0,1,1125,t,21,51,61,144,233,4.92,4.94,4.89,4.94,4.94,4.9,4.87,t,4.98,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",55.44
48046926,"Bright, spacious private room/bathroom/entrance.",https://a0.muscache.com/pictures/1766ff77-88b5-47fb-8a9d-fbd44c4c4f55.jpg,2020-03-05,"[""email"", ""phone""]",t,t,37.26573,-121.85604,Private room in home,Private room,1,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Washer"", ""Ethernet connection"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Hair dryer"", ""Backyard"", ""Laundromat nearby"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Lockbox"", ""Barbecue utensils"", ""Central air conditioning"", ""TV"", ""Central heating"", ""Portable fans"", ""Clothing storage: closet, wardrobe, and dresser"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Bidet"", ""Lock on bedroom door"", ""Shower gel"", ""BBQ grill: gas"", ""Electric stove"", ""Smoke alarm"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",83.0,1,90,t,28,58,88,363,6,5.0,5.0,4.83,5.0,5.0,4.83,4.67,t,0.45,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Outdoors""]",44.72
48053686,Cozy Suite with Kitchen,https://a0.muscache.com/pictures/509b48d1-7a1a-496c-bc3f-c3c9307a6540.jpg,2016-01-21,"[""email"", ""phone""]",t,t,37.35526,-122.01564,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,"[""Gym"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Breakfast"", ""Building staff"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Shared pool"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Hot tub"", ""Elevator"", ""Hot water"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Self check-in"", ""Iron""]",199.0,1,180,t,8,8,8,148,6,4.83,5.0,4.83,5.0,5.0,4.83,4.67,f,0.14,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Family Friendly""]",67.38
48054392,Roomy Suite with King Bed and Kitchen,https://a0.muscache.com/pictures/9d76605c-e815-43e7-8e0a-7a2ba2ed57cd.jpg,2016-01-21,"[""email"", ""phone""]",t,t,37.35687,-122.01762,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,"[""Gym"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Breakfast"", ""Building staff"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Elevator"", ""Hot water"", ""Exterior security cameras on property"", ""Shared hot tub"", ""Smoke alarm"", ""Pool"", ""Air conditioning"", ""Dedicated workspace"", ""Self check-in"", ""Iron""]",199.0,1,180,t,8,8,8,148,9,4.33,4.44,4.89,4.22,4.56,5.0,4.11,f,0.19,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Family Friendly""]",67.38
48081175,Cozy Guest Unit in the Heart of SC - 2 Bedrooms,https://a0.muscache.com/pictures/airflow/Hosting-48081175/original/3460208a-f31f-4300-8ea1-c6efb7a5635c.jpg,2018-05-19,"[""email"", ""phone""]",t,t,37.363128167544005,-121.98091970849411,Entire guest suite,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""AC - split type ductless system"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 217 Mbps"", ""Sound system"", ""Coffee"", ""Freezer"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Free driveway parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Coffee maker: Keurig coffee machine"", ""Free street parking"", ""Heating - split type ductless system"", ""Hot water"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Shower gel"", ""Smart lock"", ""Smoke alarm"", ""Clothing storage"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave"", ""Room-darkening shades""]",100.0,1,1125,t,18,48,55,55,201,4.83,4.89,4.83,4.94,4.93,4.9,4.85,f,4.41,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking""]",52.66
48098827,SJ Downtown Hensley House Private 3rd Floor,https://a0.muscache.com/pictures/c8043853-b302-40b6-ad27-6cd8126fbb66.jpg,2016-06-20,"[""email"", ""phone""]",t,t,37.34548,-121.89588,Entire villa,Entire home/apt,4,1.0,1.0,3.0,"[""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Oven"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Dryer"", ""Wifi"", ""Coffee maker"", ""TV"", ""Refrigerator"", ""Crib"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Exterior security cameras on property"", ""Shower gel"", ""Smoke alarm"", ""Piano"", ""Air conditioning"", ""Dedicated workspace"", ""Indoor fireplace"", ""Dishwasher"", ""Extra pillows and blankets"", ""Stove"", ""Self check-in"", ""Iron"", ""Microwave""]",95.0,1,1125,t,22,46,74,330,189,4.67,4.73,4.5,4.76,4.79,4.86,4.77,f,4.02,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Family Friendly""]",19.62
48099749,SJ Land-mark Hensley House Classic Master with Tub,https://a0.muscache.com/pictures/e18c5c47-3b71-49aa-a1de-2c40a147ae8d.jpg,2016-06-20,"[""email"", ""phone""]",t,t,37.34644,-121.89383,Private room in home,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Washer"", ""Carbon monoxide alarm"", ""Theme room"", ""Coffee"", ""Wine glasses"", ""Hair dryer"", ""Shared backyard"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cleaning available during stay"", ""Conditioner"", ""Shampoo"", ""Noise decibel monitors on property"", ""Dryer"", ""Wifi"", ""Private hot tub"", ""Mini fridge"", ""TV"", ""Refrigerator"", ""Portable fans"", ""Coffee maker: Keurig coffee machine"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shower gel"", ""Outdoor furniture"", ""Smoke alarm"", ""Clothing storage"", ""Piano"", ""Air conditioning"", ""Indoor fireplace"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Iron"", ""Microwave""]",81.0,1,30,t,25,51,81,341,179,4.81,4.83,4.7,4.93,4.88,4.88,4.8,t,3.91,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Parking"", ""Outdoors""]",49.3
48106093,SJ Downtown Landmark The Hensley House Suite #5,https://a0.muscache.com/pictures/60399094-cb6a-4cbd-92a9-f13bcde4728f.jpg,2016-06-20,"[""email"", ""phone""]",t,t,37.3448,-121.89516,Private room in home,Private room,3,1.0,1.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Sound system"", ""Coffee"", ""Hair dryer"", ""Backyard"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Conditioner"", ""Shampoo"", ""Dryer"", ""Wifi"", ""Mini fridge"", ""Coffee maker"", ""TV"", ""Free street parking"", ""Rice maker"", ""Hot water"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shower gel"", ""Outdoor furniture"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Iron"", ""Microwave""]",72.0,1,1125,t,26,49,79,339,159,4.7,4.69,4.52,4.91,4.84,4.82,4.67,t,3.4,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Parking"", ""Outdoors""]",43.85
48119441,Modern Studio Suite with Kitchen,https://a0.muscache.com/pictures/509b48d1-7a1a-496c-bc3f-c3c9307a6540.jpg,2016-01-21,"[""email"", ""phone""]",t,t,37.3548,-122.01787,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,"[""Gym"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Breakfast"", ""Building staff"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Hot tub"", ""Elevator"", ""Hot water"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Pool"", ""Air conditioning"", ""Dedicated workspace"", ""Self check-in"", ""Iron""]",199.0,1,180,t,8,8,8,148,16,4.75,4.75,4.75,4.81,4.75,4.88,4.81,f,0.35,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Family Friendly""]",67.38
48120170,Relaxing Suite with Kitchen,https://a0.muscache.com/pictures/509b48d1-7a1a-496c-bc3f-c3c9307a6540.jpg,2016-01-21,"[""email"", ""phone""]",t,t,37.35673,-122.01617,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,"[""Gym"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Breakfast"", ""Building staff"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Hot tub"", ""Elevator"", ""Hot water"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Pool"", ""Air conditioning"", ""Dedicated workspace"", ""Self check-in"", ""Iron""]",199.0,1,180,t,8,8,8,148,22,4.77,4.86,4.76,4.73,4.77,4.68,4.73,f,0.49,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Family Friendly""]",67.38
48123604,Modern Airstream w/backyard oasis (Willow Glen),https://a0.muscache.com/pictures/0fa49b64-242a-413c-bd2c-b3c9485b6e5b.jpg,2018-03-19,"[""email"", ""phone"", ""work_email""]",t,t,37.31923,-121.89644,Camper/RV,Entire home/apt,2,1.0,0.0,1.0,"[""Paid street parking off premises"", ""Bed linens"", ""Body soap"", ""Cleaning products"", ""Outdoor dining area"", ""Freezer"", ""Wine glasses"", ""Backyard"", ""Clothing storage: dresser"", ""Fire extinguisher"", ""Laundromat nearby"", ""First aid kit"", ""Essentials"", ""Heating"", ""Safe"", ""Fire pit"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Barbecue utensils"", ""Free washer"", ""Mini fridge"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Patio or balcony"", ""Board games"", ""Coffee maker: pour-over coffee"", ""Outdoor furniture"", ""Shower gel"", ""Smart lock"", ""Smoke alarm"", ""Echo  Bluetooth sound system"", ""Dedicated workspace"", ""BBQ grill"", ""Indoor fireplace"", ""Dining table"", ""Central heat and air conditioner"", ""Self check-in"", ""Private entrance"", ""Microwave"", ""Room-darkening shades""]",82.0,1,1125,t,30,60,90,362,116,4.78,4.88,4.75,4.93,4.72,4.81,4.68,f,2.47,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",6.49
48137600,Renovated 2nd floor 1 bed/1 bath in west valley.,https://a0.muscache.com/pictures/4cade54a-2a1f-4328-a47d-cf185c0487d4.jpg,2019-06-04,"[""email"", ""phone""]",t,f,37.29089,-121.98516,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Bed linens"", ""Portable air conditioning"", ""Body soap"", ""Pocket wifi"", ""Washer"", ""Carbon monoxide alarm"", ""Freezer"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""Laundromat nearby"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Keypad"", ""Kitchen"", ""Shampoo"", ""Dryer"", ""Wifi"", ""Refrigerator"", ""Portable fans"", ""55 inch HDTV with Netflix, Roku, standard cable"", ""Dishes and silverware"", ""Coffee maker: Keurig coffee machine"", ""Free street parking"", ""Hot water"", ""Window AC unit"", ""Exterior security cameras on property"", ""Shower gel"", ""Ceiling fan"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave"", ""Room-darkening shades""]",100.0,1,30,t,21,51,81,170,39,4.74,4.87,4.77,4.87,4.77,4.85,4.56,t,0.85,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",38.55
